BeginDate,Coal,Hydro,Natural Gas,Nuclear,Oil,Other,Landfill Gas,Refuse,Solar,Wind,Wood
2024-10-04T02:13:15.000-04:00,0,250.0,5981.0,2442.0,0.0,46.0,29.0,334.0,0.0,237.0,26.0
2024-10-04T02:20:21.000-04:00,0,246.0,5982.0,2441.0,0.0,1.0,29.0,334.0,0.0,238.0,26.0
2024-10-04T02:29:11.000-04:00,0,244.0,5959.0,2443.0,0.0,0.0,29.0,331.0,0.0,228.0,26.0
2024-10-04T02:39:42.000-04:00,0,244.0,5934.0,2442.0,0.0,7.0,29.0,334.0,0.0,212.0,26.0
2024-10-04T02:41:25.000-04:00,0,243.0,5940.0,2440.0,0.0,9.0,29.0,329.0,0.0,202.0,26.0
2024-10-04T02:51:30.000-04:00,0,243.0,6037.0,2440.0,0.0,0.0,29.0,334.0,0.0,184.0,26.0
2024-10-04T02:59:11.000-04:00,0,244.0,6052.0,2442.0,0.0,0.0,29.0,334.0,0.0,178.0,27.0
2024-10-04T03:07:46.000-04:00,0,244.0,6013.0,2442.0,0.0,0.0,29.0,334.0,0.0,172.0,26.0
2024-10-04T03:18:16.000-04:00,0,245.0,5990.0,2440.0,0.0,8.0,29.0,334.0,0.0,162.0,26.0
2024-10-04T03:28:35.000-04:00,0,244.0,5914.0,2443.0,0.0,17.0,29.0,334.0,0.0,155.0,25.0
2024-10-04T03:35:14.000-04:00,0,242.0,5934.0,2443.0,0.0,0.0,29.0,334.0,0.0,149.0,25.0
2024-10-04T03:45:10.000-04:00,0,242.0,5845.0,2441.0,0.0,0.0,29.0,340.0,0.0,150.0,26.0
2024-10-04T03:53:26.000-04:00,0,243.0,5893.0,2442.0,0.0,0.0,29.0,340.0,0.0,142.0,25.0
2024-10-04T04:02:29.000-04:00,0,242.0,6067.0,2443.0,0.0,10.0,29.0,340.0,0.0,126.0,25.0
2024-10-04T04:11:19.000-04:00,0,250.0,6089.0,2442.0,0.0,0.0,29.0,337.0,0.0,111.0,25.0
2024-10-04T04:19:47.000-04:00,0,254.0,6120.0,2439.0,0.0,5.0,29.0,337.0,0.0,100.0,25.0
2024-10-04T04:32:44.000-04:00,0,264.0,6063.0,2442.0,0.0,0.0,29.0,336.0,0.0,91.0,26.0
2024-10-04T04:34:43.000-04:00,0,264.0,6058.0,2441.0,0.0,3.0,29.0,335.0,0.0,83.0,25.0
2024-10-04T04:40:28.000-04:00,0,262.0,6269.0,2440.0,0.0,0.0,29.0,333.0,0.0,82.0,26.0
2024-10-04T04:48:09.000-04:00,0,265.0,6363.0,2441.0,0.0,0.0,29.0,340.0,0.0,79.0,25.0
2024-10-04T04:53:16.000-04:00,0,265.0,6361.0,2441.0,0.0,7.0,29.0,337.0,0.0,75.0,25.0
2024-10-04T05:01:14.000-04:00,0,265.0,6426.0,2440.0,0.0,0.0,29.0,343.0,0.0,73.0,26.0
2024-10-04T05:07:14.000-04:00,0,264.0,6507.0,2441.0,0.0,36.0,29.0,336.0,0.0,68.0,26.0
2024-10-04T05:09:50.000-04:00,0,265.0,6586.0,2442.0,0.0,19.0,29.0,335.0,0.0,67.0,25.0
2024-10-04T05:14:33.000-04:00,0,260.0,6802.0,2441.0,0.0,0.0,29.0,341.0,0.0,66.0,26.0
2024-10-04T05:22:11.000-04:00,0,258.0,6841.0,2441.0,0.0,3.0,29.0,334.0,0.0,63.0,25.0
2024-10-04T05:32:17.000-04:00,0,258.0,7051.0,2443.0,0.0,0.0,29.0,336.0,0.0,58.0,25.0
2024-10-04T05:38:36.000-04:00,0,258.0,7151.0,2445.0,0.0,14.0,29.0,331.0,0.0,52.0,25.0
2024-10-04T05:44:51.000-04:00,0,255.0,7271.0,2442.0,0.0,0.0,29.0,320.0,0.0,47.0,26.0
2024-10-04T05:47:51.000-04:00,0,256.0,7352.0,2443.0,0.0,0.0,29.0,323.0,0.0,45.0,25.0
2024-10-04T05:50:42.000-04:00,0,256.0,7317.0,2442.0,0.0,33.0,29.0,326.0,0.0,42.0,26.0
2024-10-04T05:52:17.000-04:00,0,256.0,7254.0,2443.0,0.0,52.0,28.0,325.0,0.0,41.0,25.0
2024-10-04T06:02:12.000-04:00,0,254.0,7556.0,2440.0,0.0,1.0,29.0,321.0,0.0,38.0,25.0
2024-10-04T06:14:28.000-04:00,0,254.0,7732.0,2444.0,0.0,20.0,29.0,316.0,0.0,35.0,25.0
2024-10-04T06:17:16.000-04:00,0,254.0,7778.0,2443.0,0.0,21.0,29.0,312.0,0.0,34.0,25.0
2024-10-04T06:18:24.000-04:00,0,254.0,7778.0,2443.0,0.0,21.0,29.0,312.0,0.0,34.0,25.0
2024-10-04T06:19:23.000-04:00,0,254.0,7844.0,2444.0,0.0,1.0,29.0,316.0,0.0,33.0,25.0
2024-10-04T06:29:31.000-04:00,0,253.0,7546.0,2441.0,0.0,19.0,29.0,319.0,0.0,36.0,25.0
2024-10-04T06:32:00.000-04:00,0,255.0,7516.0,2444.0,0.0,48.0,29.0,323.0,0.0,37.0,25.0
2024-10-04T06:39:57.000-04:00,0,256.0,7785.0,2442.0,0.0,1.0,29.0,317.0,0.0,37.0,25.0
2024-10-04T06:47:23.000-04:00,0,255.0,7842.0,2441.0,0.0,1.0,29.0,323.0,0.0,35.0,25.0
2024-10-04T06:52:51.000-04:00,0,256.0,7926.0,2442.0,0.0,1.0,29.0,322.0,1.0,39.0,25.0
2024-10-04T07:01:01.000-04:00,0,387.0,7965.0,2443.0,0.0,9.0,29.0,316.0,5.0,44.0,25.0
2024-10-04T07:10:30.000-04:00,0,396.0,8026.0,2443.0,0.0,9.0,29.0,322.0,15.0,59.0,25.0
2024-10-04T07:20:49.000-04:00,0,394.0,7962.0,2440.0,0.0,10.0,28.0,322.0,31.0,54.0,26.0
2024-10-04T07:28:23.000-04:00,0,392.0,7925.0,2441.0,0.0,11.0,28.0,320.0,43.0,49.0,25.0
2024-10-04T07:31:37.000-04:00,0,392.0,7925.0,2441.0,0.0,11.0,28.0,320.0,43.0,49.0,25.0
2024-10-04T07:40:13.000-04:00,0,393.0,7853.0,2441.0,0.0,9.0,29.0,319.0,65.0,51.0,26.0
2024-10-04T07:47:57.000-04:00,0,397.0,7870.0,2441.0,0.0,24.0,29.0,313.0,80.0,51.0,26.0
2024-10-04T07:55:35.000-04:00,0,411.0,7869.0,2442.0,0.0,8.0,29.0,318.0,107.0,50.0,25.0
2024-10-04T08:04:42.000-04:00,0,510.0,7790.0,2441.0,0.0,3.0,29.0,319.0,123.0,49.0,26.0
2024-10-04T08:13:06.000-04:00,0,471.0,7820.0,2443.0,0.0,6.0,28.0,321.0,133.0,46.0,25.0
2024-10-04T08:21:23.000-04:00,0,388.0,7990.0,2440.0,0.0,5.0,28.0,328.0,183.0,45.0,26.0
2024-10-04T08:29:15.000-04:00,0,386.0,7926.0,2441.0,0.0,8.0,28.0,343.0,198.0,45.0,26.0
2024-10-04T08:38:43.000-04:00,0,386.0,7865.0,2440.0,0.0,5.0,28.0,334.0,243.0,37.0,27.0
2024-10-04T08:47:20.000-04:00,0,258.0,7903.0,2442.0,0.0,25.0,28.0,334.0,267.0,34.0,27.0
2024-10-04T08:53:02.000-04:00,0,255.0,7844.0,2439.0,0.0,7.0,28.0,341.0,274.0,28.0,27.0
2024-10-04T08:59:03.000-04:00,0,259.0,7835.0,2440.0,0.0,8.0,28.0,338.0,288.0,27.0,27.0
2024-10-04T09:08:20.000-04:00,0,260.0,7777.0,2442.0,0.0,13.0,28.0,335.0,317.0,25.0,27.0
2024-10-04T09:16:32.000-04:00,0,269.0,7768.0,2440.0,0.0,11.0,28.0,337.0,333.0,23.0,26.0
2024-10-04T09:24:37.000-04:00,0,273.0,7686.0,2442.0,0.0,20.0,28.0,319.0,352.0,20.0,26.0
2024-10-04T09:31:58.000-04:00,0,273.0,7774.0,2442.0,0.0,11.0,28.0,326.0,381.0,17.0,26.0
2024-10-04T09:41:33.000-04:00,0,272.0,7720.0,2442.0,0.0,25.0,28.0,324.0,389.0,17.0,26.0
2024-10-04T09:50:48.000-04:00,0,275.0,7696.0,2441.0,0.0,10.0,28.0,335.0,411.0,15.0,26.0
2024-10-04T09:54:34.000-04:00,0,276.0,7690.0,2443.0,0.0,11.0,28.0,328.0,425.0,14.0,26.0
2024-10-04T10:02:39.000-04:00,0,322.0,7820.0,2442.0,0.0,9.0,28.0,331.0,459.0,11.0,27.0
2024-10-04T10:08:26.000-04:00,0,375.0,7842.0,2441.0,0.0,29.0,28.0,327.0,457.0,9.0,26.0
2024-10-04T10:16:12.000-04:00,0,376.0,7868.0,2442.0,0.0,23.0,28.0,326.0,473.0,6.0,26.0
2024-10-04T10:20:06.000-04:00,0,376.0,7868.0,2442.0,0.0,23.0,28.0,326.0,473.0,6.0,26.0
2024-10-04T10:27:40.000-04:00,0,328.0,7840.0,2441.0,0.0,18.0,28.0,329.0,501.0,5.0,26.0
2024-10-04T10:33:23.000-04:00,0,330.0,7845.0,2442.0,0.0,12.0,28.0,324.0,528.0,4.0,27.0
2024-10-04T10:37:07.000-04:00,0,330.0,7845.0,2442.0,0.0,12.0,28.0,324.0,528.0,4.0,27.0
2024-10-04T10:45:38.000-04:00,0,332.0,7818.0,2443.0,0.0,16.0,28.0,325.0,556.0,4.0,27.0
2024-10-04T10:45:51.000-04:00,0,332.0,7818.0,2443.0,0.0,16.0,28.0,325.0,556.0,4.0,27.0
2024-10-04T10:48:37.000-04:00,0,333.0,7700.0,2441.0,0.0,19.0,28.0,329.0,552.0,6.0,27.0
2024-10-04T10:55:24.000-04:00,0,328.0,7580.0,2443.0,0.0,33.0,28.0,333.0,557.0,6.0,26.0
2024-10-04T11:01:49.000-04:00,0,326.0,7590.0,2441.0,0.0,10.0,28.0,306.0,569.0,5.0,26.0
2024-10-04T11:03:41.000-04:00,0,325.0,7548.0,2442.0,0.0,9.0,28.0,308.0,548.0,6.0,26.0
2024-10-04T11:04:26.000-04:00,0,386.0,7523.0,2441.0,0.0,10.0,28.0,310.0,574.0,7.0,26.0
2024-10-04T11:10:16.000-04:00,0,720.0,7094.0,2443.0,0.0,34.0,28.0,311.0,587.0,8.0,27.0
2024-10-04T11:18:05.000-04:00,0,719.0,7265.0,2441.0,0.0,10.0,28.0,324.0,592.0,13.0,27.0
2024-10-04T11:26:01.000-04:00,0,722.0,7244.0,2439.0,0.0,45.0,28.0,328.0,581.0,15.0,27.0
2024-10-04T11:32:12.000-04:00,0,718.0,7315.0,2441.0,0.0,9.0,28.0,327.0,566.0,12.0,27.0
2024-10-04T11:35:03.000-04:00,0,718.0,7315.0,2441.0,0.0,9.0,28.0,327.0,566.0,12.0,27.0
2024-10-04T11:45:24.000-04:00,0,767.0,7257.0,2441.0,0.0,10.0,28.0,319.0,573.0,15.0,27.0
2024-10-04T11:49:04.000-04:00,0,653.0,7385.0,2443.0,0.0,10.0,28.0,321.0,602.0,15.0,26.0
2024-10-04T11:55:50.000-04:00,0,587.0,7367.0,2441.0,0.0,15.0,28.0,325.0,605.0,16.0,28.0
2024-10-04T11:59:54.000-04:00,0,587.0,7367.0,2441.0,0.0,15.0,28.0,325.0,605.0,16.0,28.0
2024-10-04T12:08:53.000-04:00,0,506.0,7463.0,2441.0,0.0,22.0,28.0,326.0,576.0,16.0,27.0
2024-10-04T12:12:19.000-04:00,0,506.0,7463.0,2441.0,0.0,22.0,28.0,326.0,576.0,16.0,27.0
2024-10-04T12:15:19.000-04:00,0,373.0,7658.0,2441.0,0.0,21.0,28.0,327.0,575.0,21.0,26.0
2024-10-04T12:21:21.000-04:00,0,375.0,7768.0,2440.0,0.0,7.0,28.0,329.0,595.0,26.0,27.0
2024-10-04T12:27:54.000-04:00,0,375.0,7757.0,2440.0,0.0,14.0,28.0,332.0,587.0,33.0,27.0
2024-10-04T12:31:09.000-04:00,0,377.0,7707.0,2441.0,0.0,35.0,28.0,333.0,591.0,32.0,27.0
2024-10-04T12:37:07.000-04:00,0,378.0,7660.0,2441.0,0.0,8.0,28.0,328.0,651.0,38.0,27.0
2024-10-04T12:42:16.000-04:00,0,378.0,7660.0,2441.0,0.0,8.0,28.0,328.0,651.0,38.0,27.0
2024-10-04T12:51:23.000-04:00,0,378.0,7765.0,2442.0,0.0,9.0,28.0,323.0,609.0,42.0,27.0
2024-10-04T13:04:26.000-04:00,0,323.0,7798.0,2442.0,0.0,13.0,28.0,330.0,573.0,48.0,27.0
2024-10-04T13:12:39.000-04:00,0,322.0,7821.0,2441.0,0.0,10.0,28.0,331.0,582.0,50.0,27.0
2024-10-04T13:19:43.000-04:00,0,322.0,7899.0,2442.0,0.0,18.0,28.0,335.0,543.0,45.0,27.0
2024-10-04T13:24:46.000-04:00,0,321.0,7918.0,2441.0,0.0,10.0,28.0,328.0,561.0,47.0,27.0
2024-10-04T13:32:32.000-04:00,0,322.0,7981.0,2440.0,0.0,10.0,28.0,335.0,593.0,49.0,27.0
2024-10-04T13:33:11.000-04:00,0,322.0,7981.0,2440.0,0.0,10.0,28.0,335.0,593.0,49.0,27.0
2024-10-04T13:35:27.000-04:00,0,320.0,8012.0,2442.0,0.0,9.0,28.0,339.0,591.0,51.0,27.0
2024-10-04T13:40:07.000-04:00,0,324.0,7875.0,2440.0,0.0,18.0,28.0,333.0,609.0,48.0,27.0
2024-10-04T13:50:14.000-04:00,0,324.0,7978.0,2443.0,0.0,11.0,28.0,336.0,543.0,51.0,27.0
2024-10-04T13:50:44.000-04:00,0,324.0,7978.0,2443.0,0.0,11.0,28.0,336.0,543.0,51.0,27.0
2024-10-04T13:51:59.000-04:00,0,326.0,7982.0,2441.0,0.0,10.0,28.0,329.0,537.0,56.0,27.0
2024-10-04T14:00:46.000-04:00,0,293.0,8157.0,2441.0,0.0,9.0,28.0,337.0,505.0,64.0,26.0
2024-10-04T14:10:01.000-04:00,0,419.0,8192.0,2440.0,0.0,8.0,28.0,323.0,528.0,63.0,27.0
2024-10-04T14:19:38.000-04:00,0,413.0,8246.0,2441.0,0.0,6.0,28.0,327.0,491.0,72.0,28.0
2024-10-04T14:25:46.000-04:00,0,419.0,8276.0,2441.0,0.0,14.0,28.0,326.0,490.0,71.0,27.0
2024-10-04T14:32:31.000-04:00,0,418.0,8346.0,2439.0,0.0,11.0,28.0,320.0,491.0,77.0,29.0
2024-10-04T14:41:48.000-04:00,0,419.0,8375.0,2441.0,0.0,7.0,28.0,329.0,504.0,75.0,28.0
2024-10-04T14:48:40.000-04:00,0,415.0,8366.0,2441.0,0.0,17.0,28.0,331.0,499.0,72.0,28.0
2024-10-04T14:55:01.000-04:00,0,414.0,8366.0,2439.0,0.0,9.0,28.0,330.0,447.0,75.0,28.0
2024-10-04T15:04:29.000-04:00,0,420.0,8412.0,2439.0,0.0,7.0,28.0,330.0,455.0,68.0,28.0
2024-10-04T15:11:26.000-04:00,0,420.0,8454.0,2439.0,0.0,14.0,28.0,335.0,403.0,69.0,27.0
2024-10-04T15:18:57.000-04:00,0,417.0,8547.0,2441.0,0.0,8.0,28.0,330.0,415.0,69.0,27.0
2024-10-04T15:28:16.000-04:00,0,418.0,8549.0,2439.0,0.0,9.0,28.0,332.0,415.0,73.0,28.0
2024-10-04T15:38:23.000-04:00,0,289.0,8654.0,2440.0,0.0,9.0,28.0,328.0,418.0,82.0,28.0
2024-10-04T15:46:50.000-04:00,0,286.0,8671.0,2440.0,0.0,27.0,28.0,330.0,287.0,70.0,28.0
2024-10-04T15:47:34.000-04:00,0,286.0,8668.0,2440.0,0.0,30.0,28.0,333.0,290.0,71.0,28.0
2024-10-04T15:56:55.000-04:00,0,614.0,8679.0,2442.0,0.0,4.0,28.0,337.0,337.0,78.0,29.0
2024-10-04T15:59:22.000-04:00,0,614.0,8679.0,2442.0,0.0,4.0,28.0,337.0,337.0,78.0,29.0
2024-10-04T16:00:06.000-04:00,0,614.0,8679.0,2442.0,0.0,4.0,28.0,337.0,337.0,78.0,29.0
2024-10-04T16:04:36.000-04:00,0,938.0,8493.0,2439.0,0.0,5.0,28.0,328.0,283.0,82.0,28.0
2024-10-04T16:09:15.000-04:00,0,935.0,8387.0,2441.0,0.0,7.0,28.0,328.0,269.0,82.0,28.0
2024-10-04T16:11:38.000-04:00,0,943.0,8321.0,2442.0,0.0,44.0,28.0,331.0,276.0,82.0,28.0
2024-10-04T16:19:43.000-04:00,0,945.0,8548.0,2441.0,0.0,22.0,28.0,335.0,235.0,72.0,28.0
2024-10-04T16:25:56.000-04:00,0,1076.0,8755.0,2442.0,0.0,3.0,28.0,333.0,228.0,73.0,28.0
2024-10-04T16:33:30.000-04:00,0,1076.0,8796.0,2444.0,0.0,4.0,28.0,334.0,222.0,78.0,28.0
2024-10-04T16:39:37.000-04:00,0,1081.0,8857.0,2444.0,0.0,26.0,28.0,331.0,199.0,86.0,28.0
2024-10-04T16:39:48.000-04:00,0,1081.0,8857.0,2444.0,0.0,26.0,28.0,331.0,199.0,86.0,28.0
2024-10-04T16:47:49.000-04:00,0,1149.0,8913.0,2443.0,0.0,7.0,28.0,331.0,181.0,83.0,28.0
2024-10-04T16:58:00.000-04:00,0,1230.0,8995.0,2443.0,0.0,3.0,28.0,325.0,165.0,86.0,28.0
2024-10-04T16:59:31.000-04:00,0,1230.0,8995.0,2443.0,0.0,3.0,28.0,325.0,165.0,86.0,28.0
2024-10-04T17:03:26.000-04:00,0,1261.0,9040.0,2442.0,0.0,3.0,28.0,320.0,143.0,93.0,28.0
2024-10-04T17:10:22.000-04:00,0,1275.0,8920.0,2443.0,0.0,58.0,28.0,323.0,138.0,96.0,28.0
2024-10-04T17:17:40.000-04:00,0,1285.0,9026.0,2443.0,0.0,9.0,28.0,326.0,122.0,95.0,28.0
2024-10-04T17:23:02.000-04:00,0,1365.0,9057.0,2443.0,0.0,9.0,28.0,328.0,99.0,92.0,28.0
2024-10-04T17:31:20.000-04:00,0,1478.0,9065.0,2446.0,0.0,3.0,29.0,330.0,79.0,92.0,28.0
2024-10-04T17:37:27.000-04:00,0,1432.0,9082.0,2444.0,2.0,6.0,29.0,331.0,58.0,95.0,28.0
2024-10-04T17:45:00.000-04:00,0,1476.0,9082.0,2443.0,3.0,31.0,28.0,331.0,53.0,82.0,28.0
2024-10-04T17:47:47.000-04:00,0,1476.0,9082.0,2443.0,3.0,31.0,28.0,331.0,53.0,82.0,28.0
2024-10-04T17:51:53.000-04:00,0,1577.0,9099.0,2443.0,3.0,1.0,29.0,336.0,35.0,91.0,27.0
2024-10-04T17:53:06.000-04:00,0,1577.0,9099.0,2443.0,3.0,1.0,29.0,336.0,35.0,91.0,27.0
2024-10-04T17:57:46.000-04:00,0,1574.0,9107.0,2445.0,3.0,17.0,28.0,334.0,32.0,94.0,28.0
2024-10-04T18:00:45.000-04:00,0,1634.0,8986.0,2443.0,0.0,20.0,28.0,325.0,27.0,97.0,28.0
2024-10-04T18:03:23.000-04:00,0,1637.0,8949.0,2442.0,0.0,17.0,28.0,328.0,26.0,98.0,28.0
2024-10-04T18:05:55.000-04:00,0,1608.0,8900.0,2444.0,0.0,19.0,29.0,331.0,24.0,98.0,28.0
2024-10-04T18:06:21.000-04:00,0,1608.0,8900.0,2444.0,0.0,19.0,29.0,331.0,24.0,98.0,28.0
2024-10-04T18:09:12.000-04:00,0,1559.0,8824.0,2443.0,0.0,21.0,28.0,331.0,22.0,100.0,29.0
2024-10-04T18:12:21.000-04:00,0,1558.0,8794.0,2443.0,0.0,40.0,29.0,331.0,19.0,104.0,28.0
2024-10-04T18:16:34.000-04:00,0,1585.0,8781.0,2441.0,0.0,35.0,29.0,330.0,17.0,108.0,28.0
2024-10-04T18:23:04.000-04:00,0,1642.0,8809.0,2442.0,0.0,22.0,28.0,325.0,15.0,112.0,28.0
2024-10-04T18:27:45.000-04:00,0,1641.0,8809.0,2441.0,0.0,19.0,29.0,331.0,15.0,122.0,28.0
2024-10-04T18:30:10.000-04:00,0,1642.0,8830.0,2441.0,0.0,19.0,29.0,333.0,15.0,119.0,28.0
2024-10-04T18:32:05.000-04:00,0,1642.0,8830.0,2441.0,0.0,19.0,29.0,333.0,15.0,119.0,28.0
2024-10-04T18:40:34.000-04:00,0,1639.0,8921.0,2443.0,0.0,17.0,29.0,335.0,14.0,119.0,28.0
2024-10-04T18:55:03.000-04:00,0,1634.0,9105.0,2441.0,0.0,20.0,29.0,329.0,14.0,129.0,29.0
2024-10-04T18:59:16.000-04:00,0,1464.0,9149.0,2442.0,0.0,17.0,29.0,330.0,14.0,130.0,28.0
2024-10-04T19:04:18.000-04:00,0,1334.0,9147.0,2440.0,0.0,19.0,29.0,332.0,14.0,128.0,28.0
2024-10-04T19:09:53.000-04:00,0,1319.0,9098.0,2442.0,0.0,14.0,29.0,331.0,14.0,127.0,29.0
2024-10-04T19:17:14.000-04:00,0,1319.0,8878.0,2442.0,0.0,24.0,28.0,332.0,15.0,128.0,28.0
2024-10-04T19:25:22.000-04:00,0,1302.0,8856.0,2441.0,0.0,14.0,29.0,329.0,14.0,119.0,28.0
2024-10-04T19:29:31.000-04:00,0,1304.0,8858.0,2443.0,0.0,14.0,28.0,326.0,14.0,120.0,28.0
2024-10-04T19:32:29.000-04:00,0,1303.0,8854.0,2442.0,0.0,14.0,28.0,330.0,15.0,121.0,28.0
2024-10-04T19:39:54.000-04:00,0,1306.0,8880.0,2441.0,0.0,21.0,28.0,326.0,14.0,110.0,27.0
2024-10-04T19:47:46.000-04:00,0,1306.0,8880.0,2441.0,0.0,21.0,28.0,326.0,14.0,110.0,27.0
2024-10-04T19:57:09.000-04:00,0,1270.0,8788.0,2442.0,0.0,22.0,29.0,327.0,14.0,118.0,28.0
2024-10-04T19:59:20.000-04:00,0,1241.0,8762.0,2441.0,0.0,10.0,28.0,332.0,14.0,116.0,27.0
2024-10-04T20:02:47.000-04:00,0,843.0,8829.0,2441.0,0.0,31.0,28.0,332.0,14.0,118.0,27.0
2024-10-04T20:03:45.000-04:00,0,825.0,8871.0,2444.0,0.0,6.0,28.0,334.0,14.0,121.0,27.0
2024-10-04T20:09:28.000-04:00,0,760.0,8774.0,2434.0,0.0,14.0,28.0,333.0,14.0,118.0,27.0
2024-10-04T20:13:28.000-04:00,0,570.0,8765.0,2428.0,0.0,9.0,28.0,330.0,14.0,117.0,25.0
2024-10-04T20:15:40.000-04:00,0,570.0,8765.0,2428.0,0.0,9.0,28.0,330.0,14.0,117.0,25.0
2024-10-04T20:17:15.000-04:00,0,572.0,8793.0,2420.0,0.0,24.0,28.0,327.0,14.0,114.0,26.0
2024-10-04T20:22:43.000-04:00,0,570.0,8769.0,2408.0,0.0,3.0,29.0,328.0,14.0,113.0,26.0
2024-10-04T20:25:53.000-04:00,0,571.0,8751.0,2399.0,0.0,4.0,28.0,330.0,14.0,114.0,26.0
2024-10-04T20:27:34.000-04:00,0,571.0,8751.0,2399.0,0.0,4.0,28.0,330.0,14.0,114.0,26.0
2024-10-04T20:28:44.000-04:00,0,573.0,8727.0,2384.0,0.0,19.0,29.0,333.0,14.0,116.0,26.0
2024-10-04T20:37:01.000-04:00,0,562.0,8712.0,2363.0,0.0,3.0,29.0,334.0,14.0,112.0,26.0
2024-10-04T20:40:11.000-04:00,0,528.0,8706.0,2352.0,0.0,3.0,29.0,336.0,14.0,104.0,26.0
2024-10-04T20:41:16.000-04:00,0,527.0,8702.0,2347.0,0.0,3.0,29.0,335.0,14.0,108.0,26.0
2024-10-04T20:44:08.000-04:00,0,567.0,8710.0,2340.0,0.0,4.0,29.0,334.0,14.0,101.0,27.0
2024-10-04T20:49:06.000-04:00,0,569.0,8708.0,2338.0,0.0,3.0,28.0,334.0,14.0,101.0,26.0
2024-10-04T20:57:15.000-04:00,0,568.0,8776.0,2292.0,0.0,1.0,28.0,330.0,14.0,100.0,26.0
2024-10-04T21:01:47.000-04:00,0,478.0,8747.0,2262.0,0.0,3.0,28.0,327.0,14.0,98.0,25.0
2024-10-04T21:09:04.000-04:00,0,371.0,8537.0,2206.0,0.0,8.0,28.0,321.0,12.0,101.0,27.0
2024-10-04T21:13:51.000-04:00,0,240.0,8612.0,2166.0,0.0,8.0,28.0,322.0,12.0,105.0,26.0
2024-10-04T21:17:31.000-04:00,0,240.0,8651.0,2154.0,0.0,1.0,29.0,319.0,12.0,107.0,26.0
2024-10-04T21:23:43.000-04:00,0,241.0,8673.0,2124.0,0.0,11.0,28.0,321.0,12.0,111.0,26.0
2024-10-04T21:26:03.000-04:00,0,241.0,8656.0,2106.0,0.0,2.0,28.0,318.0,12.0,110.0,26.0
2024-10-04T21:27:22.000-04:00,0,242.0,8605.0,2096.0,0.0,15.0,28.0,320.0,12.0,110.0,26.0
2024-10-04T21:35:38.000-04:00,0,241.0,8565.0,2081.0,0.0,3.0,29.0,325.0,12.0,109.0,26.0
2024-10-04T21:42:16.000-04:00,0,242.0,8553.0,2045.0,0.0,0.0,29.0,327.0,12.0,114.0,26.0
2024-10-04T21:45:31.000-04:00,0,240.0,8462.0,2011.0,0.0,27.0,29.0,333.0,12.0,114.0,26.0
2024-10-04T21:47:54.000-04:00,0,240.0,8462.0,2011.0,0.0,27.0,29.0,333.0,12.0,114.0,26.0
2024-10-04T21:53:31.000-04:00,0,242.0,8486.0,1975.0,0.0,13.0,28.0,331.0,12.0,117.0,26.0
2024-10-04T21:56:35.000-04:00,0,284.0,8546.0,1954.0,0.0,1.0,29.0,333.0,12.0,114.0,27.0
2024-10-04T21:58:40.000-04:00,0,283.0,8463.0,1940.0,0.0,1.0,29.0,337.0,12.0,114.0,26.0
2024-10-04T22:03:33.000-04:00,0,282.0,8402.0,1931.0,0.0,2.0,29.0,336.0,12.0,113.0,25.0
2024-10-04T22:09:14.000-04:00,0,281.0,8401.0,1893.0,0.0,1.0,29.0,329.0,12.0,105.0,26.0
2024-10-04T22:12:29.000-04:00,0,282.0,8396.0,1889.0,0.0,1.0,29.0,330.0,12.0,108.0,26.0
2024-10-04T22:17:02.000-04:00,0,286.0,8200.0,1854.0,0.0,1.0,29.0,339.0,12.0,104.0,26.0
2024-10-04T22:19:04.000-04:00,0,287.0,8198.0,1845.0,0.0,1.0,29.0,340.0,12.0,107.0,26.0
2024-10-04T22:26:33.000-04:00,0,285.0,8067.0,1811.0,0.0,8.0,29.0,335.0,12.0,109.0,26.0
2024-10-04T22:29:44.000-04:00,0,286.0,8051.0,1782.0,0.0,1.0,28.0,330.0,12.0,111.0,26.0
2024-10-04T22:35:21.000-04:00,0,285.0,8044.0,1753.0,0.0,1.0,28.0,335.0,12.0,113.0,26.0
2024-10-04T22:38:14.000-04:00,0,284.0,8018.0,1740.0,0.0,1.0,29.0,337.0,12.0,119.0,26.0
2024-10-04T22:42:39.000-04:00,0,284.0,7952.0,1710.0,0.0,1.0,28.0,332.0,12.0,129.0,26.0
2024-10-04T22:47:24.000-04:00,0,285.0,7932.0,1704.0,0.0,1.0,29.0,331.0,12.0,131.0,27.0
2024-10-04T22:53:23.000-04:00,0,287.0,7929.0,1643.0,0.0,1.0,28.0,326.0,12.0,155.0,26.0
2024-10-04T23:02:40.000-04:00,0,244.0,7783.0,1583.0,0.0,35.0,28.0,331.0,12.0,164.0,26.0
2024-10-04T23:05:18.000-04:00,0,245.0,7741.0,1569.0,0.0,32.0,29.0,330.0,12.0,164.0,25.0
2024-10-04T23:10:46.000-04:00,0,245.0,7839.0,1533.0,0.0,0.0,28.0,332.0,12.0,159.0,26.0
2024-10-04T23:15:23.000-04:00,0,245.0,7846.0,1500.0,0.0,0.0,28.0,332.0,12.0,159.0,26.0
2024-10-04T23:22:48.000-04:00,0,243.0,7624.0,1457.0,0.0,18.0,29.0,321.0,12.0,161.0,25.0
2024-10-04T23:29:53.000-04:00,0,244.0,7530.0,1412.0,0.0,0.0,28.0,324.0,12.0,159.0,26.0
