BeginDate,Coal,Sum,Coal_Percent,Hydro,Natural_Gas,Natural_Gas_Percent,Nuclear,Oil,Other,Landfill_Gas,Refuse,Solar,Wind,Wood,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
2024-08-01 00:00:00,,13848,0.037839,524,9222,0.232597,3221,,0.0,28.0,314,13.0,263,263,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:08:00,,13836,0.039679,549,9190,0.232798,3221,,8.0,28.0,307,12.0,261,260,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:15:00,,13792,0.038791,535,9167,0.233469,3220,,,28.0,309,12.0,262,259,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:17:00,,13792,0.038791,535,9167,0.233469,3220,,,28.0,309,12.0,262,259,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:23:00,,13656,0.038738,529,9014,0.235721,3219,,8.0,28.0,309,13.0,273,263,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:29:00,,13548,0.038308,519,8926,0.237673,3220,,1.0,28.0,318,12.0,262,262,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:37:00,,13459,0.03871,521,8828,0.239319,3221,,,28.0,314,13.0,272,262,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:45:00,,13478,0.038136,514,8848,0.238908,3220,,,28.0,314,13.0,281,260,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:48:00,,13478,0.038136,514,8848,0.238908,3220,,,28.0,314,13.0,281,260,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:52:00,,13527,0.037924,513,8870,0.238116,3221,,26.0,27.0,312,12.0,287,259,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 00:58:00,,13299,0.0388,516,8654,0.242349,3223,,1.0,27.0,314,12.0,295,257,"Boston,United States",8/1/24 0:00,75.0,75.0,72.0,90.65,0.0,0,,0,0,12.8,6.8,200,1011.0,99.8,9.9,0,0.0,0,10,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:00:00,,13299,0.0388,516,8654,0.242349,3223,,1.0,27.0,314,12.0,295,257,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:11:00,,13246,0.039333,521,8579,0.243243,3222,,0.0,28.0,310,12.0,312,262,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:14:00,,13246,0.039333,521,8579,0.243243,3222,,0.0,28.0,310,12.0,312,262,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:21:00,,13081,0.039676,519,8452,0.246235,3221,,0.0,28.0,306,12.0,286,257,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:28:00,,12885,0.040279,519,8250,0.249748,3218,,10.0,28.0,304,12.0,287,257,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:29:00,,12859,0.040283,518,8238,0.250408,3220,,1.0,28.0,303,12.0,281,258,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:38:00,,12941,0.039951,517,8309,0.248899,3221,,0.0,28.0,307,12.0,290,257,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:41:00,,12848,0.04024,517,8228,0.250467,3218,,0.0,28.0,306,12.0,282,257,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:49:00,,12762,0.040433,516,8132,0.253252,3232,,0.0,28.0,307,12.0,281,254,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 01:56:00,,12814,0.040971,525,8186,0.251288,3220,,,28.0,312,12.0,277,254,"Boston,United States",8/1/24 1:00,75.0,75.0,71.2,88.02,0.0,0,,0,0,11.4,8.0,191,1010.6,51.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:01:00,,12793,0.040882,523,8147,0.251778,3221,,14.0,28.0,308,12.0,285,255,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:04:00,,12793,0.040882,523,8147,0.251778,3221,,14.0,28.0,308,12.0,285,255,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:07:00,,13007,0.039671,516,8362,0.24779,3223,,12.0,28.0,309,12.0,292,253,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:11:00,,13006,0.039751,517,8372,0.247578,3220,,,28.0,315,12.0,289,253,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:20:00,,12983,0.039667,515,8363,0.24794,3219,,,28.0,312,12.0,283,251,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:22:00,,12972,0.039778,516,8346,0.24815,3219,,,28.0,316,12.0,283,252,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:25:00,,12906,0.039826,514,8285,0.249264,3217,,1.0,28.0,308,12.0,289,252,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:34:00,,12793,0.039631,507,8148,0.251544,3218,,20.0,28.0,311,12.0,294,255,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:37:00,,12753,0.03952,504,8138,0.25249,3220,,0.0,28.0,310,12.0,290,251,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:45:00,,12721,0.039698,505,8103,0.252732,3215,,0.0,28.0,312,12.0,297,249,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 02:54:00,,12694,0.03994,507,8075,0.253427,3217,,,28.0,315,12.0,294,246,"Boston,United States",8/1/24 2:00,75.8,75.8,72.0,88.06,0.0,0,,0,0,11.4,11.2,230,1010.6,49.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:05:00,,12694,0.03994,507,8075,0.253427,3217,,,28.0,315,12.0,294,246,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:06:00,,12969,0.039016,506,8330,0.248053,3217,,9.0,28.0,317,12.0,304,246,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:14:00,,12973,0.039081,507,8343,0.248054,3218,,,28.0,317,12.0,300,248,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:22:00,,12907,0.038816,501,8247,0.249322,3218,,29.0,28.0,316,12.0,307,249,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:29:00,,12816,0.039092,501,8194,0.250858,3215,,0.0,28.0,312,12.0,308,246,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:37:00,,12748,0.039143,499,8131,0.252589,3220,,,28.0,317,12.0,293,248,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:46:00,,12733,0.03919,499,8137,0.252651,3217,,0.0,28.0,314,12.0,280,246,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:55:00,,12740,0.039011,497,8162,0.252355,3215,,,28.0,314,12.0,268,244,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 03:58:00,,12740,0.039011,497,8162,0.252355,3215,,,28.0,314,12.0,268,244,"Boston,United States",8/1/24 3:00,74.9,74.9,72.0,90.72,0.0,0,,0,0,11.4,10.1,231,1010.5,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:02:00,,12823,0.038758,497,8227,0.250877,3217,,8.0,28.0,316,12.0,272,246,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:12:00,,12837,0.03856,495,8284,0.250448,3215,,0.0,28.0,314,12.0,243,246,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:17:00,,12895,0.038542,497,8356,0.249321,3215,,,28.0,310,12.0,230,247,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:22:00,,12843,0.038854,499,8284,0.250565,3218,,21.0,28.0,308,12.0,226,247,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:23:00,,12812,0.038948,499,8268,0.250937,3215,,12.0,28.0,311,12.0,221,246,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:33:00,,12812,0.038948,499,8268,0.250937,3215,,12.0,28.0,311,12.0,221,246,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:37:00,,12944,0.038473,498,8442,0.248455,3216,,,28.0,310,12.0,194,244,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:41:00,,12873,0.038841,500,8323,0.249825,3216,,51.0,28.0,304,12.0,192,247,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:45:00,,12873,0.038841,500,8323,0.249825,3216,,51.0,28.0,304,12.0,192,247,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:47:00,,13096,0.037951,497,8581,0.245648,3217,,,28.0,317,12.0,198,246,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:52:00,,13023,0.038317,499,8500,0.247024,3217,,16.0,28.0,310,12.0,198,243,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 04:59:00,,13023,0.039085,509,8493,0.247024,3217,,,28.0,311,12.0,206,247,"Boston,United States",8/1/24 4:00,74.9,74.9,71.1,88.04,0.0,0,,0,0,11.4,10.1,259,1010.2,25.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:07:00,,13052,0.039074,510,8528,0.246322,3215,,,28.0,313,12.0,199,247,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:17:00,,13024,0.039235,511,8492,0.247082,3218,,,28.0,315,12.0,199,249,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:19:00,,12918,0.039557,511,8387,0.24911,3218,,,28.0,314,12.0,198,250,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:21:00,,12767,0.040103,512,8207,0.252056,3218,,34.0,28.0,315,12.0,192,249,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:25:00,,12628,0.040386,510,8101,0.254751,3217,,,28.0,322,12.0,189,249,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:30:00,,12461,0.040928,510,7932,0.258326,3219,,,28.0,310,12.0,203,247,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:37:00,,12114,0.042018,509,7548,0.265643,3218,,30.0,28.0,313,12.0,211,245,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:43:00,,12114,0.042018,509,7548,0.265643,3218,,30.0,28.0,313,12.0,211,245,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:48:00,,12114,0.042018,509,7548,0.265643,3218,,30.0,28.0,313,12.0,211,245,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:51:00,,12353,0.0408,504,7751,0.260504,3218,,54.0,28.0,308,14.0,230,246,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:57:00,,12676,0.045914,582,8036,0.253866,3218,,0.0,28.0,311,17.0,239,245,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 05:58:00,,12696,0.045605,579,8050,0.253466,3218,,0.0,28.0,316,18.0,243,244,"Boston,United States",8/1/24 5:00,74.9,74.9,71.1,88.09,0.0,0,,0,0,10.3,11.2,250,1010.4,48.3,9.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:01:00,,12696,0.045605,579,8050,0.253466,3218,,0.0,28.0,316,18.0,243,244,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:02:00,,12726,0.046362,590,8003,0.253025,3220,,57.0,28.0,318,20.0,244,246,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:02:00,,12726,0.046362,590,8003,0.253025,3220,,57.0,28.0,318,20.0,244,246,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:03:00,,12775,0.046106,589,8057,0.251898,3218,,57.0,28.0,315,20.0,245,246,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:14:00,,13446,0.043656,587,8785,0.239179,3216,,0.0,28.0,308,25.0,254,243,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:21:00,,13370,0.044203,591,8671,0.240688,3218,,21.0,28.0,315,30.0,253,243,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:26:00,,13454,0.043704,588,8792,0.239037,3216,,0.0,28.0,309,36.0,242,243,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:34:00,,13553,0.043311,587,8852,0.237512,3219,,1.0,28.0,310,44.0,268,244,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:39:00,,13622,0.042945,585,8921,0.236162,3217,,1.0,28.0,305,49.0,273,243,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-01 06:45:00,,13692,0.042799,586,8972,0.234955,3217,,1.0,28.0,310,55.0,279,244,"Boston,United States",8/1/24 6:00,74.9,74.9,71.1,88.03,0.0,0,,0,0,11.4,10.1,259,1010.8,26.1,9.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
