datetime,temp,dew,humidity,precip,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,severerisk
2022-10-01T00:00:00,54.8,42.2,62.51,0,,0,0,2.2,0,0,1023.1,96.5,0,0,0,10
2022-10-01T01:00:00,53.7,44.9,72.16,0,,0,0,3.1,3.2,350,1022.4,96.5,0,0,0,10
2022-10-01T02:00:00,52.8,44.9,74.42,0,,0,0,5.4,3.3,340,1022,97.3,0,0,0,10
2022-10-01T03:00:00,52.8,44.9,74.55,0,,0,0,5.6,3.2,360,1021.8,96.5,0,0,0,10
2022-10-01T04:00:00,51.8,44.9,77.31,0,,0,0,4.5,3.2,350,1021.2,96.5,0,0,0,10
2022-10-01T05:00:00,52.8,44.1,72.11,0,,0,0,9.4,4.5,340,1021.3,96.5,0,0,0,10
2022-10-01T06:00:00,52.8,43.1,69.47,0,,0,0,9.6,5.6,360,1021.5,96.5,0,0,0,10
2022-10-01T07:00:00,52.9,43.1,69.4,0,,0,0,9.6,6.7,360,1021.3,96.5,3,0,0,10
2022-10-01T08:00:00,53.8,43.2,67.28,0,,0,0,9.2,4.5,350,1021.5,96.5,15,0.1,0,10
2022-10-01T09:00:00,53.9,43.3,67.28,0,,0,0,6.3,5.6,340,1022.3,100,22,0.1,0,10
2022-10-01T10:00:00,53.9,45.1,72.14,0,,0,0,6,4.6,332,1021.9,99.9,37,0.1,0,10
2022-10-01T11:00:00,54,47.1,77.59,0.012,rain,0,0,4.3,7.8,11,1021.2,99.9,34,0.1,0,10
2022-10-01T12:00:00,54,48,80.1,0.012,rain,0,0,8.5,8,50,1020.7,100,68,0.2,1,10
2022-10-01T13:00:00,56,51.2,83.76,0,rain,0,0,13.4,10,59,1020.1,100,82,0.3,1,10
2022-10-01T14:00:00,57.8,50,75.24,0,,0,0,11.9,10.2,49,1019.8,100,148,0.5,1,10
2022-10-01T15:00:00,57,48,71.91,0,,0,0,12.5,12.6,30,1019.1,100,110,0.4,1,10
2022-10-01T16:00:00,57,48,71.92,0,,0,0,14.3,10.2,10,1019.1,100,55,0.2,1,10
2022-10-01T17:00:00,57,47.9,71.61,0,rain,0,0,13,8,10,1018.8,100,43,0.2,0,10
2022-10-01T18:00:00,56.9,48,71.91,0,rain,0,0,13,6.9,30,1019,100,13,0,0,10
2022-10-01T19:00:00,56.9,47.9,71.86,0,,0,0,14.5,11.2,21,1018.7,99.9,6,0,0,10
2022-10-01T20:00:00,56.9,48.8,74.28,0,,0,0,16.6,11.2,30,1018.4,99.9,0,0,0,10
2022-10-01T21:00:00,56.9,48.8,74.33,0,,0,0,15.9,10.1,20,1018.7,100,0,0,0,10
2022-10-01T22:00:00,56.9,48.8,74.37,0,,0,0,15.7,10.1,20,1018.2,100,0,0,0,10
2022-10-01T23:00:00,56.8,48,72.35,0,,0,0,19.7,10.5,20,1018.1,99.7,0,0,0,10
2022-10-02T00:00:00,56.9,47.9,71.98,0,,0,0,20.1,9,10,1018.2,99.9,0,0,0,10
2022-10-02T01:00:00,56.9,47.9,71.95,0,,0,0,21.5,11.2,20,1018.2,100,0,0,0,10
2022-10-02T02:00:00,57.8,49.9,74.98,0,,0,0,23.5,15.8,30,1017.9,100,0,0,0,10
2022-10-02T03:00:00,57.8,52,81.01,0,,0,0,25.3,12.6,11,1018.7,99.9,0,0,0,10
2022-10-02T04:00:00,57.8,52,81.02,0,,0,0,30.9,18,30,1019.3,100,0,0,0,10
2022-10-02T05:00:00,57,50,77.53,0,,0,0,33.2,24.8,40,1019.5,100,0,0,0,10
2022-10-02T06:00:00,56.9,47.9,71.82,0,,0,0,34.3,22.8,40,1019.9,98.9,0,0,0,10
2022-10-02T07:00:00,56,47,71.68,0,,0,0,35.3,27.3,50,1020.4,99.9,9,0,0,10
2022-10-02T08:00:00,55.1,45,68.6,0,,0,0,39,28.5,40,1021.3,100,27,0.1,0,10
2022-10-02T09:00:00,55.1,43,63.6,0,,0,0,36.4,26.2,50,1022.1,88.3,83,0.3,1,10
2022-10-02T10:00:00,54,42.2,64.1,0,,0,0,41.1,27.4,41,1022.6,88.5,153,0.6,2,10
2022-10-02T11:00:00,54,39.9,58.69,0,,0,0,37.5,28.5,50,1023.3,88.5,166,0.6,2,10
2022-10-02T12:00:00,54,38.9,56.47,0,,0,0,33.5,24,30,1023.4,88.3,273,1,3,10
2022-10-02T13:00:00,55.1,37,50.35,0,,0,0,34.6,27.4,30,1023.7,99.6,311,1.1,3,10
2022-10-02T14:00:00,55.1,37.9,52.24,0,,0,0,33.5,24.9,40,1023.5,86.4,325,1.2,3,10
2022-10-02T15:00:00,55.1,38.9,54.19,0,,0,0,35,27.5,30,1023.7,83.7,308,1.1,3,10
2022-10-02T16:00:00,55.1,38,52.49,0,,0,0,32.8,25.1,30,1023.6,86,223,0.8,2,10
2022-10-02T17:00:00,53.1,35.2,50.45,0,,0,0,32.1,20.5,40,1024,83.7,86,0.3,1,10
2022-10-02T18:00:00,52.1,32,46.19,0,,0,0,30.9,20.5,50,1024.7,83.7,23,0.1,0,10
2022-10-02T19:00:00,52,33.2,48.63,0,,0,0,29.5,18.1,40,1025.1,83.7,2,0,0,10
2022-10-02T20:00:00,53,36,52.32,0,,0,0,25.3,14.7,50,1025.4,95.1,0,0,0,10
2022-10-02T21:00:00,53,36,52.36,0,,0,0,29.9,21.5,50,1025.2,95.1,0,0,0,10
2022-10-02T22:00:00,53.9,37.1,53,0,,0,0,30.6,21.5,50,1025,95.1,0,0,0,10
2022-10-02T23:00:00,53.9,38,54.92,0,,0,0,29.8,21.5,50,1025,95.1,0,0,0,10
2022-10-03T00:00:00,53,38.9,58.73,0,,0,0,29.8,19.3,59,1025.4,95.1,0,0,0,10
2022-10-03T01:00:00,53,38,56.77,0,,0,0,29.9,19.3,59,1025.3,95.1,0,0,0,10
2022-10-03T02:00:00,53,38,56.76,0,,0,0,29.5,19.3,49,1024.8,96.5,0,0,0,10
2022-10-03T03:00:00,53,38.9,58.72,0,,0,0,29.8,18.1,49,1024.7,98.2,0,0,0,10
2022-10-03T04:00:00,53,38.9,58.68,0,,0,0,28.3,14.8,49,1024.4,98.2,0,0,0,10
2022-10-03T05:00:00,53,38.9,58.73,0,,0,0,31.7,24.9,40,1024.3,99,0,0,0,10
2022-10-03T06:00:00,53,38,56.73,0,,0,0,26.5,19.4,50,1025.4,99.7,0,0,0,10
2022-10-03T07:00:00,52,37.1,56.78,0,,0,0,29.8,23.7,49,1025.8,87.9,8,0,0,10
2022-10-03T08:00:00,53,37.1,54.68,0,,0,0,29.8,20.6,59,1025.6,87.4,48,0.2,0,10
2022-10-03T09:00:00,53,37.1,54.72,0,,0,0,30.6,24.9,59,1025.9,87.9,104,0.4,1,10
2022-10-03T10:00:00,54,38.1,54.84,0,,0,0,31.1,21.6,50,1026.7,88.6,162,0.6,2,10
2022-10-03T11:00:00,54,38.1,54.77,0,,0,0,31.1,17.1,50,1026.8,87.3,217,0.8,2,10
2022-10-03T12:00:00,55.1,38.1,52.59,0,,0,0,30.9,21.6,49,1026.6,87.4,259,0.9,3,10
2022-10-03T13:00:00,55.2,38,52.36,0,,0,0,26.1,18,52,1026.2,86.2,315,1.1,3,10
2022-10-03T14:00:00,55.1,38.9,54.33,0,,0,0,27.7,19.5,60,1026.1,88.8,162,0.6,2,10
2022-10-03T15:00:00,54,39.9,58.62,0,,0,0,21.7,18.2,59,1026,100,124,0.4,1,10
2022-10-03T16:00:00,54,41,61.25,0,,0,0,21.9,17.1,50,1025.6,99.8,69,0.2,1,10
2022-10-03T17:00:00,53.1,42.2,66.29,0,,0,0,20.8,19.5,30,1024.9,99.8,41,0.1,0,10
2022-10-03T18:00:00,53.1,41,63.37,0,,0,0,20.1,15.9,40,1025.2,98.4,12,0,0,10
2022-10-03T19:00:00,53,42.1,66.37,0,,0,0,23,18,50,1025.1,99.8,0,0,0,10
2022-10-03T20:00:00,53,41,63.46,0,,0,0,23,18,59,1024.9,98.4,0,0,0,10
2022-10-03T21:00:00,53,42.1,66.45,0,,0,0,21.5,16.8,60,1024.5,84.4,0,0,0,10
2022-10-03T22:00:00,53,39.9,60.89,0,,0,0,22.4,18,59,1024.1,95.7,0,0,0,10
2022-10-03T23:00:00,53,39.9,60.96,0,,0,0,21.5,17.9,59,1024,96.4,0,0,0,10
2022-10-04T00:00:00,53,39.9,60.92,0,,0,0,18.3,16.8,59,1023.8,95.8,0,0,0,10
2022-10-04T01:00:00,53,41,63.61,0,,0,0,16.1,14.8,59,1023,84.4,0,0,0,10
2022-10-04T02:00:00,53.9,42.2,64.54,0,,0,0,26.2,16.9,50,1022.6,98.2,0,0,0,10
2022-10-04T03:00:00,53.9,44.1,69.27,0,,0,0,26.6,19.3,49,1021.9,98.4,0,0,0,10
2022-10-04T04:00:00,53.9,44.1,69.27,0,,0,0,19.7,15.9,40,1021.3,100,0,0,0,10
2022-10-04T05:00:00,53.9,44.1,69.32,0,,0,0,18.3,15.8,49,1021.4,99.8,0,0,0,10
2022-10-04T06:00:00,53.9,45,71.69,0,,0,0,24.1,18,49,1021.4,99.8,0,0,0,10
2022-10-04T07:00:00,53.9,46.1,74.73,0,rain,0,0,27.7,18,40,1021,99.9,8,0,0,10
2022-10-04T08:00:00,55,46.1,71.77,0,,0,0,25.3,18.1,40,1020.6,99.8,45,0.2,0,10
2022-10-04T09:00:00,55.1,46.1,71.76,0,,0,0,29.5,18.1,40,1020.9,88.7,56,0.2,1,10
2022-10-04T10:00:00,56,47,71.81,0,,0,0,27.6,19.3,40,1021.1,99.8,86,0.3,1,10
2022-10-04T11:00:00,56.9,47.9,71.96,0,,0,0,26.6,20.5,40,1020.9,100,118,0.4,1,10
2022-10-04T12:00:00,56,48.8,76.76,0,rain,0,0,27.4,19.4,49,1020.7,100,88,0.3,1,10
2022-10-04T13:00:00,56.9,48.8,74.3,0,rain,0,0,27.6,17.1,30,1019.8,100,129,0.5,1,10
2022-10-04T14:00:00,57,50,77.29,0,,0,0,28.7,18.2,30,1018.9,100,111,0.4,1,10
2022-10-04T15:00:00,56.9,50,77.45,0,,0,0,18.3,21.5,30,1018.3,100,60,0.2,1,10
2022-10-04T16:00:00,56.9,51.2,81.13,0,rain,0,0,19.7,19.5,20,1018.1,100,35,0.1,0,10
2022-10-04T17:00:00,55.1,52.1,89.48,0,,0,0,27.5,17,20,1017.9,100,16,0.1,0,10
2022-10-04T18:00:00,55.1,53.1,92.8,0.057,rain,0,0,17.2,17,21,1017.6,100,9,0,0,10
2022-10-04T19:00:00,55.1,53.1,92.9,0.039,rain,0,0,19.7,15.9,30,1017.8,100,0,0,0,10
2022-10-04T20:00:00,55.1,54,95.85,0.004,rain,0,0,25.9,16.9,21,1017.7,100,0,0,0,10
2022-10-04T21:00:00,55.1,54,95.95,0.02,rain,0,0,28.6,13.8,30,1017.7,100,0,0,0,10
2022-10-04T22:00:00,55.1,54,95.87,0.059,rain,0,0,26.8,16.9,19,1017.1,100,0,0,0,10
2022-10-04T23:00:00,55.1,54,95.92,0.068,rain,0,0,22.4,11.2,20,1017,100,0,0,0,10
2022-10-05T00:00:00,55.1,54,95.92,0.139,rain,0,0,28,18,20,1016.4,100,0,0,0,10
2022-10-05T01:00:00,55.2,54,95.88,0.069,rain,0,0,27.5,20.5,20,1015.5,100,0,0,0,10
2022-10-05T02:00:00,55.1,54,95.92,0.099,rain,0,0,25.7,15.8,19,1015.3,100,0,0,0,10
2022-10-05T03:00:00,55.1,54,95.87,0,,0,0,26.2,9.2,10,1015.3,100,0,0,0,10
2022-10-05T04:00:00,55.1,53.1,92.85,0.03,rain,0,0,27.7,14.8,20,1014.8,100,0,0,0,10
2022-10-05T05:00:00,54,52.1,93.12,0.001,rain,0,0,28.4,13.7,20,1014.7,100,0,0,0,10
2022-10-05T06:00:00,55.1,53.1,92.86,0.019,rain,0,0,25.9,16.9,10,1014,100,0,0,0,10
2022-10-05T07:00:00,55.1,53.1,92.86,0.146,rain,0,0,25.3,12.4,20,1014.5,100,0,0,0,10
2022-10-05T08:00:00,54,53.1,96.69,0.09,rain,0,0,17.2,14.8,10,1014.8,100,12,0,0,10
2022-10-05T09:00:00,55.1,53.1,92.82,0.021,rain,0,0,21.9,15.9,10,1014.5,100,80,0.3,1,10
2022-10-05T10:00:00,55.2,54,95.81,0,,0,0,16.1,12.7,10,1014.8,100,78,0.3,1,10
2022-10-05T11:00:00,56,54,92.89,0,rain,0,0,23.5,15.8,20,1014.7,100,71,0.3,1,10
2022-10-05T12:00:00,56.9,55.2,93.75,0,rain,0,0,21.7,14.8,20,1014,100,155,0.6,2,10
2022-10-05T13:00:00,57,55.2,93.63,0,rain,0,0,23,13.7,20,1013.9,100,112,0.4,1,10
2022-10-05T14:00:00,57.9,55.2,90.79,0,,0,0,21.5,18,11,1012.4,100,112,0.4,1,10
2022-10-05T15:00:00,57.9,55.2,90.72,0,,0,0,23,13.7,11,1012.9,100,59,0.2,1,10
2022-10-05T16:00:00,57,55.2,93.68,0,,0,0,21,14.8,20,1012.9,100,38,0.1,0,10
2022-10-05T17:00:00,57.9,55.2,90.79,0,rain,0,0,23,13.7,10,1012.8,100,27,0.1,0,10
2022-10-05T18:00:00,57.8,56.1,93.8,0.012,rain,0,0,22.1,13.5,10,1012.9,100,12,0,0,10
2022-10-05T19:00:00,57.9,56,93.7,0,rain,0,0,24.6,11.2,20,1013.5,100,0,0,0,10
2022-10-05T20:00:00,57.9,56.9,96.69,0.02,rain,0,0,23,11.2,10,1013.3,100,0,0,0,10
2022-10-05T21:00:00,57.9,56.9,96.8,0.002,rain,0,0,21.7,13.6,10,1013.3,100,0,0,0,10
2022-10-05T22:00:00,59,56.9,93.01,0.001,rain,0,0,23.5,12.4,20,1013.5,100,0,0,0,10
2022-10-05T23:00:00,57.9,56.9,96.79,0.001,rain,0,0,18.3,6.9,360,1013.5,100,0,0,0,10
2022-10-06T00:00:00,57.9,56.9,96.8,0.049,rain,0,0,20.1,6.9,330,1013.2,100,0,0,0,10
2022-10-06T01:00:00,59,57.8,95.89,0.039,rain,0,0,16.3,5.8,311,1012.8,100,0,0,0,10
2022-10-06T02:00:00,59,57.8,95.89,0,,0,0,15.9,8,340,1012.6,100,0,0,0,10
2022-10-06T03:00:00,59,57.8,95.96,0,,0,0,15.9,11.3,340,1012.1,100,0,0,0,10
2022-10-06T04:00:00,57.9,56.9,96.65,0,,0,0,14.3,10.2,340,1011.6,100,0,0,0,10
2022-10-06T05:00:00,59,56.9,92.95,0,,0,0,20.1,8,351,1012.2,99.8,0,0,0,10
2022-10-06T06:00:00,59,56.9,92.95,0,,0,0,16.3,9,340,1012.1,100,0,0,0,10
2022-10-06T07:00:00,58.9,56,90.13,0,,0,0,11.2,6.7,339,1012.4,51.6,9,0,0,10
2022-10-06T08:00:00,60.1,56.1,86.37,0.03,rain,0,0,12.1,9,310,1013.1,88.8,34,0.1,0,10
2022-10-06T09:00:00,63,57,80.81,0,,0,0,12.8,9.1,320,1013.4,50.9,156,0.6,2,10
2022-10-06T10:00:00,65.9,56.1,70.62,0,,0,0,13.4,9,341,1013.8,49.1,318,1.1,3,10
2022-10-06T11:00:00,66.9,56.1,68.35,0,,0,0,11,6.8,360,1013.7,26.9,412,1.5,4,10
2022-10-06T12:00:00,69.2,56.9,64.94,0,,0,0,7.8,4.7,29,1013.7,26.9,470,1.7,5,10
2022-10-06T13:00:00,67,56,67.7,0,,0,0,5.8,7.9,76,1013.6,26.4,488,1.8,5,10
2022-10-06T14:00:00,67.1,56,67.74,0,,0,0,7.2,7.9,107,1013.2,25.6,459,1.7,5,10
2022-10-06T15:00:00,67.1,56,67.49,0,,0,0,8.5,7.9,120,1012.7,25.6,386,1.4,4,10
2022-10-06T16:00:00,65.4,56.8,73.79,0,,0,0,7.2,8,114,1012.7,25.6,124,0.4,1,10
2022-10-06T17:00:00,66.2,55.1,67.34,0,,0,0,6.9,6.8,114,1012.7,25.6,23,0.1,0,10
2022-10-06T18:00:00,63.2,55.2,75.22,0,,0,0,3.8,4.5,98,1013,25.6,13,0,0,10
2022-10-06T19:00:00,61.1,55.2,81,0,,0,0,6.3,7.8,108,1013.5,25.6,0,0,0,10
2022-10-06T20:00:00,60.9,56.9,86.5,0,,0,0,8.9,7.8,138,1013.7,0,0,0,0,10
2022-10-06T21:00:00,60.9,56.8,86.45,0,,0,0,7.8,5.7,178,1013.7,26,0,0,0,10
2022-10-06T22:00:00,59.9,55.9,86.54,0,,0,0,9.6,4.5,213,1013.6,48.3,0,0,0,10
2022-10-06T23:00:00,62.7,55.9,78.45,0,,0,0,10.5,4.6,201,1013.5,50,0,0,0,10
2022-10-07T00:00:00,58.8,55.9,90.11,0,,0,0,11.6,7.8,201,1013.3,88,0,0,0,10
2022-10-07T01:00:00,58.7,55.8,90.14,0,,0,0,10.7,7.8,213,1013.2,87.3,0,0,0,10
2022-10-07T02:00:00,56.7,54.9,93.71,0,,0,0,6.3,7.8,177,1013.1,87.3,0,0,0,10
2022-10-07T03:00:00,57.6,53.8,87.34,0,,0,0,6,7.8,203,1012.9,87.3,0,0,0,10
2022-10-07T04:00:00,57.7,53.9,87.23,0,,0,0,8.7,7.9,221,1012.7,88.1,0,0,0,10
2022-10-07T05:00:00,57.6,53.8,87.27,0,,0,0,10.1,8.9,213,1012.8,86,0,0,0,10
2022-10-07T06:00:00,57,52.5,84.87,0,,0,0,6.5,7.2,218,1013.1,85.7,0,0,0,5
2022-10-07T07:00:00,57.6,53.8,87.29,0,,0,0,7.2,11,222,1012.9,49.9,16,0.1,0,10
2022-10-07T08:00:00,58.7,53.9,83.88,0,,0,0,9.4,8.9,222,1013.4,85.9,48,0.2,0,10
2022-10-07T09:00:00,63,54.1,72.72,0,,0,0,6.7,8.9,222,1013.4,85.5,173,0.6,2,10
2022-10-07T10:00:00,65.9,55.2,68.28,0,,0,0,11.9,5.9,221,1013.2,48.7,289,1,3,10
2022-10-07T11:00:00,69.2,56.1,63.02,0,,0,0,4.3,8,220,1013,48.3,385,1.4,4,10
2022-10-07T12:00:00,72,55.2,55.48,0,,0,0,9.4,6.9,220,1012.6,48.3,457,1.6,5,10
2022-10-07T13:00:00,75,57,53.61,0,,0,0,12.5,10.2,219,1011.9,25.6,473,1.7,5,10
2022-10-07T14:00:00,75.9,57,51.99,0,,0,0,13.4,12.6,211,1011.1,48.3,55,0.2,1,30
2022-10-07T15:00:00,78.2,55.1,45.05,0,,0,0,19.7,13.8,231,1010.5,49.6,49,0.2,0,30
2022-10-07T16:00:00,77,54.1,45.06,0,,0,0,19.7,13.7,250,1010.3,49.1,35,0.1,0,10
2022-10-07T17:00:00,75,55,49.94,0,,0,0,14.3,9.1,240,1010.3,49.6,35,0.1,0,10
2022-10-07T18:00:00,74.8,50.1,41.81,0,,0,0,15.4,10.1,260,1010.8,26.4,11,0,0,10
2022-10-07T19:00:00,72.8,51.3,46.81,0,,0,0,8.3,6.8,232,1011.2,49.9,0,0,0,10
2022-10-07T20:00:00,70.9,52.1,51.45,0,,0,0,21.9,13.6,309,1012.3,97.9,0,0,0,10
2022-10-07T21:00:00,66.8,52.1,59.34,0,,0,0,24.4,11.2,290,1013.1,51.5,0,0,0,10
2022-10-07T22:00:00,65,51.2,60.92,0,,0,0,20.8,11.3,290,1013.9,89,0,0,0,10
2022-10-07T23:00:00,62.1,45.1,53.81,0,,0,0,25.3,11.4,281,1014.8,99.2,0,0,0,10
2022-10-08T00:00:00,58.9,43,55.51,0,,0,0,21.4,11.4,300,1015.3,48.8,0,0,0,10
2022-10-08T01:00:00,56.9,38.1,49.38,0,,0,0,24.8,14.7,290,1015.4,48.3,0,0,0,10
2022-10-08T02:00:00,55.1,37.2,50.88,0,,0,0,24.2,11.2,279,1016.1,87.5,0,0,0,10
2022-10-08T03:00:00,53.9,38.1,54.93,0,,0,0,23.9,11.2,280,1016.2,49.9,0,0,0,10
2022-10-08T04:00:00,52,38.1,58.95,0,,0,0,19,12.6,290,1016.9,16.1,0,0,0,10
2022-10-08T05:00:00,51.1,39,63.1,0,,0,0,21.7,11.1,320,1016.8,49.9,0,0,0,10
2022-10-08T06:00:00,51.1,39.1,63.34,0,,0,0,17,9.9,321,1017.5,100,0,0,0,10
2022-10-08T07:00:00,49.9,39.9,68.48,0.012,rain,0,0,13,9,269,1018.4,99.6,1,0,0,10
2022-10-08T08:00:00,49.9,39.1,66.24,0,,0,0,17.4,12.4,310,1018.8,87.9,27,0.1,0,10
2022-10-08T09:00:00,51.2,37.3,58.78,0,,0,0,20.8,10.3,320,1019,49.1,160,0.6,2,10
2022-10-08T10:00:00,53.1,36.1,52.29,0,,0,0,15,10.3,331,1019.3,48.7,336,1.2,3,10
2022-10-08T11:00:00,54,35.3,49.08,0,,0,0,12.1,9.9,309,1019.5,28.1,429,1.5,4,10
2022-10-08T12:00:00,56.1,35.2,45.28,0,,0,0,20.8,13.7,320,1019.1,25.6,488,1.8,5,10
2022-10-08T13:00:00,57,35.2,43.83,0,,0,0,9.8,12.6,310,1018.4,25.6,504,1.8,5,10
2022-10-08T14:00:00,60.2,36,40.39,0,,0,0,17.2,7.9,281,1017.7,26,475,1.7,5,10
2022-10-08T15:00:00,60.2,35.1,38.9,0,,0,0,10.3,10.3,291,1017,25.6,371,1.3,4,10
2022-10-08T16:00:00,60.2,32,34.46,0,,0,0,7.6,10.3,281,1016.7,25.6,166,0.6,2,10
2022-10-08T17:00:00,59,32,35.89,0,,0,0,8.7,10.2,281,1016.7,25.6,19,0.1,0,10
2022-10-08T18:00:00,57.8,30.1,34.73,0,,0,0,7.8,7.9,260,1017,25.6,11,0,0,10
2022-10-08T19:00:00,55.9,33.3,42.39,0,,0,0,9.6,11.2,269,1017.4,0,0,0,0,10
2022-10-08T20:00:00,54.8,33.3,44.09,0,,0,0,15.2,11.1,261,1018,0,0,0,0,10
2022-10-08T21:00:00,52.8,33.3,47.37,0,,0,0,18.3,13.5,290,1018.3,0,0,0,0,10
2022-10-08T22:00:00,50.8,33.3,50.86,0,,0,0,20.8,10,280,1018.8,0,0,0,0,10
2022-10-08T23:00:00,48.5,34.1,57.26,0,,0,0,15.9,13.5,280,1019.1,0,0,0,0,10
2022-10-09T00:00:00,46.7,34.1,61.28,0,,0,0,17.9,11.1,280,1019,0,0,0,0,10
2022-10-09T01:00:00,45.8,35.1,65.91,0,,0,0,15,12.3,281,1019.1,0,0,0,0,10
2022-10-09T02:00:00,45.7,35,65.94,0,,0,0,13.6,10,280,1019.2,0,0,0,0,10
2022-10-09T03:00:00,45.7,35,65.99,0,,0,0,13.4,7.8,270,1019,0,0,0,0,10
2022-10-09T04:00:00,45,34.8,67.2,0,,0,0,12.3,7.4,263,1019,0,0,0,0,10
2022-10-09T05:00:00,43.8,35.9,73.54,0,,0,0,13.6,7.8,241,1018.6,0,0,0,0,10
2022-10-09T06:00:00,44.6,35,68.74,0,,0,0,13.4,8.9,270,1018,0,0,0,0,10
2022-10-09T07:00:00,44,34.1,67.94,0,,0,0,15,9.5,256,1018.3,26.8,11,0,0,10
2022-10-09T08:00:00,44.8,34.1,65.83,0,,0,0,19.7,11.2,250,1018.8,25.6,66,0.2,1,10
2022-10-09T09:00:00,48.8,34.2,57,0,,0,0,19.9,14.7,269,1019.1,25.6,179,0.6,2,10
2022-10-09T10:00:00,52.1,35.2,52.38,0,,0,0,16.1,13.7,240,1018.8,25.6,322,1.2,3,10
2022-10-09T11:00:00,56.9,35.2,43.88,0,,0,0,16.8,11.4,260,1018,25.6,417,1.5,4,10
2022-10-09T12:00:00,57.9,35.2,42.39,0,,0,0,20.8,12.8,270,1017.5,25.6,475,1.7,5,10
2022-10-09T13:00:00,60.2,35.2,39.03,0,,0,0,22.9,14.9,270,1016.7,25.6,488,1.8,5,10
2022-10-09T14:00:00,61.1,34.1,36.24,0,,0,0,25.2,17.1,270,1016,25.6,456,1.6,5,10
2022-10-09T15:00:00,62.1,33.3,33.81,0,,0,0,25.1,13.8,269,1015.8,25.6,383,1.4,4,10
2022-10-09T16:00:00,62.1,34.2,35.02,0,,0,0,20.8,15.9,260,1016.2,25.6,191,0.7,2,10
2022-10-09T17:00:00,61.1,36.1,39.17,0,,0,0,24.2,10.3,279,1016.4,25.6,22,0.1,0,10
2022-10-09T18:00:00,60.1,35.2,39.19,0,,0,0,21,11.3,250,1016.7,26,12,0,0,10
2022-10-09T19:00:00,58.8,36.1,42.48,0,,0,0,15,8,249,1017.4,26.4,0,0,0,10
2022-10-09T20:00:00,56.6,38.1,49.8,0,,0,0,11.9,8.9,231,1018.1,48.3,0,0,0,10
2022-10-09T21:00:00,56.6,38.1,49.95,0,,0,0,11.6,10,240,1018.6,27.2,0,0,0,10
2022-10-09T22:00:00,55.6,38.9,53.49,0,,0,0,9.2,10,261,1019.2,25.6,0,0,0,10
2022-10-09T23:00:00,55.5,38.9,53.53,0,,0,0,12.1,7.9,281,1020,25.6,0,0,0,10
2022-10-10T00:00:00,52.7,39.7,61.39,0,,0,0,10.5,5.7,310,1020.4,48.3,0,0,0,10
2022-10-10T01:00:00,51.6,38.9,61.6,0,,0,0,7.8,3.2,340,1020.7,48.3,0,0,0,10
2022-10-10T02:00:00,49.6,38,64.23,0,,0,0,7.6,0,0,1020.9,48.8,0,0,0,10
2022-10-10T03:00:00,49.6,38.9,66.51,0,,0,0,2.5,0,0,1020.9,51.7,0,0,0,10
2022-10-10T04:00:00,50.9,44,77.14,0,,0,0,4.3,0,0,1021.1,51.7,0,0,0,10
2022-10-10T05:00:00,50.9,43,74.29,0,,0,0,6.5,0,0,1021,100,0,0,0,10
2022-10-10T06:00:00,49.7,43,77.57,0,,0,0,2.9,3.2,193,1021.3,100,0,0,0,10
2022-10-10T07:00:00,49.7,42.1,75.02,0,,0,0,3.8,5.6,213,1021.8,89,10,0,0,10
2022-10-10T08:00:00,51,44.1,77.24,0,,0,0,7.2,5.6,167,1021.9,88.8,43,0.2,0,10
2022-10-10T09:00:00,53.1,44.2,71.66,0,,0,0,9.4,6.8,163,1022.2,88.6,162,0.6,2,10
2022-10-10T10:00:00,56.9,44.1,62.12,0,,0,0,14.3,9.1,200,1022,87.9,236,0.8,2,10
2022-10-10T11:00:00,60.2,44.1,55.37,0,,0,0,16.3,9.1,190,1021.8,86.9,284,1,3,10
2022-10-10T12:00:00,62.1,44.1,51.63,0,,0,0,17.7,11.3,220,1021.5,85.9,275,1,3,10
2022-10-10T13:00:00,64.1,41.1,42.83,0,,0,0,18.6,15.9,230,1021.1,86.3,374,1.3,4,10
2022-10-10T14:00:00,64.2,40,40.92,0,,0,0,18.8,12.6,239,1020.6,88.6,239,0.9,2,10
2022-10-10T15:00:00,65,41.1,41.45,0,,0,0,18.3,7.1,280,1020.1,88.7,143,0.5,1,10
2022-10-10T16:00:00,62.1,44.1,51.55,0,,0,0,18.3,8.1,7,1020.3,88.1,42,0.2,0,10
2022-10-10T17:00:00,57.9,51,77.73,0,,0,0,13.6,6.9,38,1021.4,89,9,0,0,10
2022-10-10T18:00:00,57,47.1,69.47,0.012,rain,0,0,11.2,6.8,360,1021.8,89,9,0,0,10
2022-10-10T19:00:00,56,47.1,72.02,0.019,rain,0,0,4.7,3.2,350,1022.3,87.8,0,0,0,10
2022-10-10T20:00:00,55,47.9,77.1,0,,0,0,5.4,3.2,29,1022.8,87.6,0,0,0,10
2022-10-10T21:00:00,53.8,47.9,80.37,0,,0,0,4.3,4.5,69,1023.4,51.6,0,0,0,10
2022-10-10T22:00:00,55,47.9,77.15,0,,0,0,5.6,3.2,138,1024.1,89,0,0,0,10
2022-10-10T23:00:00,54.9,48.8,79.7,0,,0,0,4.9,3.2,177,1024.4,99.4,0,0,0,10
